LATDD83,LONGDD83,Month,Day,FIREYEAR,OWNERAGENCY,PROTECTIONAGENCY,PERIMEXISTS_N,PERIMEXISTS_Y,FIRERPTQC_no,FIRERPTQC_yes,STATCAUSE,TOTALACRES,sizeclass,cluster,cluster_label
36.975,-120.00889,7,29,1992,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
43.23299,-121.13486,7,2,1987,1,1,True,False,True,False,6,0.1,A,3,Remote Small Fires
33.95,-116.8342,6,23,1995,0,0,True,False,True,False,3,5.0,B,3,High-Risk Large Fires
38.70611,-120.80611,9,23,1999,9,9,True,False,True,False,4,0.5,B,0,High-Risk Large Fires
37.79631,-121.77902,8,1,2010,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
41.84167,-120.2,8,19,1997,12,12,True,False,True,False,4,7.0,B,0,Remote Small Fires
36.6,-92.88333,3,31,1999,12,12,True,False,True,False,0,2.0,B,0,Frequent Small Fires
36.24611,-118.965,7,13,1995,9,9,True,False,True,False,4,605.0,E,0,High-Risk Large Fires
31.20167,-92.72,1,30,1986,12,12,True,False,False,True,0,0.5,B,1,Frequent Small Fires
37.3475,-118.91611,7,30,2013,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
39.0351,-120.96146,9,5,2001,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
45.00056,-117.4536,7,6,2007,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
39.38389,-123.345,8,2,2000,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
36.16669,-106.41059,6,2,1994,12,12,True,False,True,False,6,0.5,B,0,High-Risk Large Fires
45.20123,-122.23619,9,7,1998,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
42.96651,-122.66782,8,9,1989,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
45.10667,-111.47,11,13,1990,12,12,True,False,True,False,8,0.1,A,0,Remote Small Fires
34.01194,-117.04194,9,13,1997,9,9,True,False,True,False,11,0.1,A,4,Urban Wildfires
37.36804,-113.55107,8,12,2004,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
33.98306,-117.16389,8,18,2003,4,4,True,False,True,False,4,1898.0,F,3,High-Risk Large Fires
37.49639,-107.18472,8,1,2014,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
45.36559,-118.2966,10,10,2022,12,12,True,False,False,True,3,0.1,A,1,Remote Small Fires
35.14636,-120.63896,12,29,2015,9,9,True,False,True,False,12,0.01,A,4,Urban Wildfires
40.31652,-120.8491,8,16,2012,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
41.01148,-121.90137,5,4,2011,9,9,True,False,True,False,3,0.25,A,0,Remote Small Fires
34.287,-87.317,10,12,2007,12,12,False,True,True,False,0,1.4,B,2,Frequent Small Fires
44.84639,-118.66417,8,6,1993,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
33.60932,-114.72291,5,1,2012,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
40.99892,-106.1915,9,19,2022,12,12,False,True,False,True,12,0.12,A,2,Urban Wildfires
44.57011,-115.57202,7,28,2002,12,12,False,True,False,True,6,166.0,D,2,Remote Small Fires
33.96755,-108.81893,7,12,2002,12,12,True,False,True,False,6,0.5,B,0,High-Risk Large Fires
45.1204,-121.49368,9,18,1996,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
44.23388,-118.90416,1,1,1986,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
32.98,-114.49538,3,2,2000,9,9,True,False,True,False,6,150.0,D,0,High-Risk Large Fires
38.89,-121.25611,6,1,2002,9,9,True,False,True,False,3,1.0,B,0,High-Risk Large Fires
35.68111,-120.41806,7,8,2002,9,9,True,False,True,False,4,8.0,B,0,High-Risk Large Fires
44.83444,-118.45167,7,7,2001,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
35.30472,-111.7027,8,9,2012,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
34.12694,-117.00583,6,3,2009,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
35.40501,-111.46231,5,12,2001,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
35.80694,-111.9336,8,20,2011,12,12,False,True,True,False,6,2500.0,F,2,High-Risk Large Fires
37.40487,-120.7594,4,29,2014,9,9,True,False,True,False,4,1.0,B,0,High-Risk Large Fires
35.15978,-112.02781,8,14,1986,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
34.31821,-110.94706,5,8,1989,12,12,True,False,True,False,1,0.4,B,0,High-Risk Large Fires
33.05889,-116.86889,10,24,2007,9,9,True,False,True,False,3,1.0,B,0,High-Risk Large Fires
37.32389,-120.58611,6,30,1993,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
37.24611,-121.04889,8,13,2008,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
46.79571,-110.7532,7,15,2017,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
35.65,-120.72111,7,1,2007,9,9,True,False,True,False,4,10.0,C,0,High-Risk Large Fires
38.65,-120.13556,8,10,1999,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
41.41408,-111.53655,9,24,2023,12,12,True,False,False,True,3,0.01,A,1,Remote Small Fires
40.68806,-122.85306,8,19,1992,1,1,True,False,True,False,11,1.0,B,3,Urban Wildfires
36.38335,-106.79226,8,14,1994,12,12,True,False,True,False,6,0.25,A,0,High-Risk Large Fires
43.9936,-119.18109,10,9,2008,12,12,True,False,False,True,1,0.1,A,1,Remote Small Fires
38.35944,-119.32861,7,24,2010,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
47.9256,-123.202,8,25,2007,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
37.46583,-113.61861,9,3,2009,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
45.515,-116.7672,8,16,2006,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
42.68042,-121.34473,8,5,2006,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
45.435,-114.355,8,12,1994,12,12,True,False,True,False,6,0.5,B,0,Remote Small Fires
46.89389,-121.1775,8,5,2014,12,12,True,False,True,False,6,0.01,A,0,Remote Small Fires
42.85,-122.5,8,23,2013,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
29.29444,-81.67583,11,21,2016,12,12,True,False,False,True,1,1.0,B,1,Frequent Small Fires
34.12306,-117.225,7,27,2008,9,9,True,False,True,False,8,1.0,B,4,High-Risk Large Fires
33.85194,-117.28694,6,2,1996,9,9,True,False,True,False,12,0.6,B,4,Urban Wildfires
32.64694,-116.30306,10,19,1999,9,9,True,False,True,False,4,0.3,B,0,High-Risk Large Fires
36.28587,-119.06365,1,19,2012,9,9,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
33.56086,-111.62166,7,20,1986,12,12,True,False,True,False,6,10.0,C,0,High-Risk Large Fires
40.06306,-122.23,6,13,2003,9,9,True,False,True,False,4,0.3,B,0,Remote Small Fires
44.1006,-103.3175,7,7,2000,12,12,True,False,True,False,8,0.3,B,0,Remote Small Fires
42.59997,-111.20311,9,26,2020,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
37.66977,-118.9436,6,25,2022,12,12,True,False,False,True,12,0.25,A,1,Urban Wildfires
29.50166,-81.905,4,24,1994,9,12,True,False,False,True,1,0.5,B,1,Frequent Small Fires
36.66127,-92.84986,4,9,2020,12,12,False,True,False,True,0,1.74,B,2,Frequent Small Fires
41.0499,-123.7178,2,28,2002,0,0,True,False,True,False,0,0.2,A,3,Remote Small Fires
39.47306,-121.60306,6,12,1993,10,10,True,False,True,False,4,2.0,B,0,Remote Small Fires
34.16526,-117.25213,6,14,2020,12,12,True,False,False,True,12,0.6,B,1,Urban Wildfires
37.76725,-121.73283,6,9,2012,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
34.496,-110.95131,8,15,2021,12,12,False,True,False,True,6,1.0,B,2,High-Risk Large Fires
39.43858,-121.53437,4,4,2015,9,9,True,False,True,False,12,0.07,A,4,Urban Wildfires
36.72806,-119.49194,8,9,1994,9,9,True,False,True,False,12,0.2,A,4,Urban Wildfires
33.73611,-116.365,5,29,2001,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
41.02111,-124.10611,9,15,2002,9,9,True,False,True,False,0,0.1,A,0,Remote Small Fires
37.25806,-106.92333,4,8,2002,12,12,True,False,False,True,1,0.1,A,1,High-Risk Large Fires
44.40044,-118.33133,7,29,1990,12,12,True,False,False,True,12,0.1,A,1,Urban Wildfires
40.88233,-121.00759,8,3,2009,9,9,True,False,True,False,6,1.0,B,4,Remote Small Fires
38.13806,-120.84306,12,4,2007,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
38.93333,-120.76667,8,11,1998,9,9,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
33.44935,-116.89467,2,5,2009,9,9,True,False,True,False,12,0.25,A,4,Urban Wildfires
37.91286,-119.74445,7,15,1992,8,8,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
37.09056,-117.98333,8,28,2010,12,12,True,False,True,False,6,5.0,B,0,High-Risk Large Fires
31.57806,-108.99722,8,25,2016,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
44.45833,-120.59667,10,6,1990,12,12,True,False,False,True,1,0.1,A,1,Remote Small Fires
33.82389,-116.39611,4,29,1993,9,9,True,False,True,False,8,0.4,B,4,High-Risk Large Fires
40.38806,-120.65306,6,30,1994,9,9,True,False,True,False,4,17.0,C,0,Remote Small Fires
37.54141,-119.6501,10,25,2014,8,8,True,False,True,False,12,0.3,B,4,Urban Wildfires
34.41472,-111.4508,7,31,2005,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
38.405,-109.09222,7,22,2012,12,12,True,False,True,False,7,0.1,A,0,High-Risk Large Fires
38.41389,-122.34389,8,21,1994,9,9,True,False,True,False,12,6.0,B,4,Urban Wildfires
35.31622,-120.49716,6,24,2001,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
33.73694,-116.93611,6,29,1997,9,9,True,False,True,False,11,0.1,A,4,Urban Wildfires
35.37504,-105.60725,5,2,1986,12,12,False,True,True,False,6,40.0,C,2,High-Risk Large Fires
45.61248,-113.9479,7,8,2019,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
46.57195,-115.9144,8,12,2022,9,10,True,False,False,True,9,0.16,A,1,Remote Small Fires
34.308,-87.206,2,20,1986,9,12,True,False,True,False,0,0.5,B,0,Frequent Small Fires
33.55722,-116.555,8,10,2015,0,0,True,False,True,False,12,550.0,E,3,Urban Wildfires
37.67473,-119.77056,7,15,1997,8,8,True,False,True,False,1,0.3,B,0,High-Risk Large Fires
34.13336,-107.18889,2,5,1996,9,9,True,False,True,False,8,1.0,B,4,High-Risk Large Fires
40.10472,-111.11139,7,21,2016,12,12,True,False,False,True,6,1.3,B,1,High-Risk Large Fires
40.1421,-124.00498,8,28,2010,10,10,True,False,True,False,12,3.03,B,4,Urban Wildfires
37.38194,-120.69611,6,12,2002,9,9,True,False,True,False,12,0.5,B,4,Urban Wildfires
34.5833,-115.4342,6,15,1994,9,9,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
32.70383,-116.29208,9,16,2005,9,9,True,False,True,False,4,1.0,B,0,High-Risk Large Fires
45.17799,-117.427,7,28,2019,12,12,False,True,False,True,6,5555.0,G,2,Remote Small Fires
37.005,-118.81528,10,6,2010,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
35.27334,-111.58732,8,7,1991,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
43.35068,-121.94114,9,28,1994,12,12,True,False,True,False,11,0.1,A,4,Urban Wildfires
45.49556,-118.26333,10,29,1986,9,12,True,False,False,True,1,10.0,C,1,Remote Small Fires
34.24833,-116.815,6,10,1997,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
41.56667,-123.16667,7,23,2013,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
28.97999,-81.66833,2,8,1987,12,12,True,False,False,True,11,30.0,C,1,Frequent Small Fires
34.67167,-118.76806,8,19,2010,12,12,True,False,True,False,12,1.0,B,4,Urban Wildfires
37.26167,-119.49833,9,26,1992,12,12,True,False,True,False,1,0.2,A,0,High-Risk Large Fires
35.63083,-105.628,7,29,2011,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
41.54715,-111.99688,7,27,2001,12,12,True,False,True,False,6,0.2,A,0,Remote Small Fires
40.81735,-123.99645,1,24,2014,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
37.76482,-109.88333,7,19,1994,12,12,True,False,True,False,7,0.2,A,0,High-Risk Large Fires
45.78427,-108.56193,7,3,2021,9,4,True,False,True,False,3,0.1,A,4,Remote Small Fires
45.67626,-117.22127,11,2,2000,12,12,True,False,False,True,12,0.1,A,1,Urban Wildfires
40.65,-120.93583,8,9,2001,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
31.43889,-111.38583,6,29,2008,12,12,True,False,True,False,1,35.0,C,0,High-Risk Large Fires
34.283,-87.167,3,27,1999,12,12,False,True,True,False,0,5.0,B,2,Frequent Small Fires
39.22333,-120.13167,8,14,1996,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
38.11716,-120.88983,10,27,2010,9,9,True,False,True,False,3,0.5,B,0,High-Risk Large Fires
33.66306,-116.31194,10,30,1993,9,9,True,False,True,False,8,0.1,A,4,High-Risk Large Fires
44.47023,-83.8315,5,29,2016,9,9,True,False,True,False,12,3.8,B,4,Frequent Small Fires
48.3446,-117.14556,7,7,2004,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
34.68904,-112.14809,7,8,1989,12,12,True,False,True,False,6,0.5,B,0,High-Risk Large Fires
39.53333,-120.53333,9,13,2015,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
43.9683,-103.4758,7,29,2007,12,12,True,False,True,False,8,0.1,A,0,Remote Small Fires
33.801,-85.601,2,18,2002,12,12,False,True,True,False,12,160.0,D,2,Frequent Small Fires
43.63722,-114.53583,8,22,1986,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
43.58929,-122.05781,7,20,2001,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
34.5727,-118.0315,8,31,2011,9,9,True,False,True,False,12,0.11,A,4,Urban Wildfires
37.41194,-121.63611,9,9,1997,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
46.83389,-113.91889,8,5,2016,12,12,True,False,True,False,7,0.1,A,0,Remote Small Fires
39.43,-123.19611,9,3,2003,9,9,True,False,True,False,6,0.3,B,0,Remote Small Fires
33.01,-87.387,5,25,2005,12,12,True,False,True,False,0,7.8,B,0,Frequent Small Fires
40.1523,-105.34755,9,9,1992,12,12,True,False,True,False,1,0.5,B,0,High-Risk Large Fires
36.01611,-120.91194,6,24,1997,9,9,True,False,True,False,4,0.2,A,0,High-Risk Large Fires
33.60205,-105.37457,6,19,1989,12,12,True,False,True,False,6,0.5,B,0,High-Risk Large Fires
29.20166,-81.94166,6,9,1989,12,12,True,False,False,True,7,1.0,B,1,Frequent Small Fires
34.20028,-117.83139,4,1,2015,12,12,True,False,True,False,4,0.25,A,0,High-Risk Large Fires
35.63694,-120.56111,9,7,2008,9,9,True,False,True,False,4,1.0,B,0,High-Risk Large Fires
35.06669,-111.46731,8,31,1994,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
39.31001,-111.32511,7,3,1988,12,12,True,False,True,False,7,0.2,A,0,High-Risk Large Fires
33.50535,-111.62203,7,18,1992,12,12,True,False,True,False,11,0.1,A,4,Urban Wildfires
38.27253,-120.58457,12,4,2011,9,9,True,False,True,False,3,1.12,B,0,High-Risk Large Fires
33.64726,-111.53679,6,4,2003,12,12,True,False,True,False,8,0.1,A,0,High-Risk Large Fires
35.86845,-120.98082,5,31,2015,4,4,True,False,True,False,11,0.1,A,3,Urban Wildfires
40.20709,-120.55841,6,23,2020,12,12,True,False,False,True,6,0.35,B,1,Remote Small Fires
30.18527,-84.70444,5,11,2001,12,12,True,False,False,True,6,25.0,C,1,Frequent Small Fires
40.48979,-122.55003,8,15,2010,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
38.25079,-120.90551,7,10,2006,9,9,True,False,True,False,12,80.0,C,4,Urban Wildfires
33.40889,-117.23611,2,27,1992,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
41.77111,-123.7525,7,11,2001,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
38.68444,-119.5475,9,28,1996,9,4,True,False,True,False,12,0.1,A,4,Urban Wildfires
37.20862,-120.80422,6,20,2000,13,13,True,False,True,False,12,0.1,A,4,Urban Wildfires
36.64132,-119.6996,9,6,2011,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
36.02278,-115.52222,6,19,2014,12,12,True,False,True,False,12,0.01,A,4,Urban Wildfires
48.38686,-117.8114,9,4,1995,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
34.25028,-110.93444,8,2,2016,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
34.463,-118.1702,1,2,2012,9,9,True,False,True,False,4,12.2,C,0,High-Risk Large Fires
40.46766,-122.54135,8,15,2010,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
41.55056,-121.38167,7,10,2001,9,9,True,False,True,False,6,0.1,A,0,Remote Small Fires
36.75139,-91.09889,8,10,2007,9,9,False,True,True,False,0,12.0,C,2,Frequent Small Fires
31.39917,-111.02028,3,30,2004,12,12,True,False,True,False,4,0.5,B,0,High-Risk Large Fires
37.105,-121.01611,6,25,2009,9,9,True,False,True,False,0,1.0,B,0,High-Risk Large Fires
33.92389,-117.28694,7,18,1996,9,9,True,False,True,False,12,0.3,B,4,Urban Wildfires
42.81302,-121.7195,7,27,1990,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
44.2566,-119.21618,1,1,1989,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
36.47889,-119.23111,7,11,1996,9,9,True,False,True,False,12,2.0,B,4,Urban Wildfires
35.27,-82.72389,11,10,2013,9,12,True,False,True,False,3,3.0,B,0,Frequent Small Fires
38.2166,-120.5177,8,4,1992,9,9,True,False,True,False,1,0.2,A,0,High-Risk Large Fires
37.12,-120.49194,5,22,2008,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
34.59164,-118.28414,8,25,2002,9,9,True,False,True,False,12,159.3,D,4,Urban Wildfires
38.71119,-120.83922,9,9,2014,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
34.36,-117.89667,8,30,1994,12,12,True,False,True,False,11,0.3,B,4,Urban Wildfires
33.555,-116.13,10,3,2010,9,9,True,False,True,False,3,0.1,A,0,High-Risk Large Fires
34.04111,-117.23389,7,29,1998,9,9,True,False,True,False,12,15.0,C,4,Urban Wildfires
32.5848,-116.8347,4,15,1996,1,1,True,False,True,False,1,0.1,A,3,High-Risk Large Fires
48.31721,-116.78141,8,21,2021,10,10,True,False,True,False,0,0.1,A,0,Remote Small Fires
44.33999,-118.85659,7,30,1996,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
43.49944,-111.29056,7,19,2007,12,12,False,True,True,False,6,80.0,C,2,Remote Small Fires
38.98822,-122.34547,9,30,2001,9,9,True,False,True,False,0,0.2,A,0,High-Risk Large Fires
44.9931,-109.8531,6,26,2012,12,12,False,True,False,True,4,214.0,D,2,Remote Small Fires
34.51503,-111.4729,7,21,1999,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
38.91444,-119.97472,8,11,2014,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
33.03,-116.90194,9,17,2003,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
33.88778,-109.32346,5,23,1988,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
43.96888,-119.05939,8,9,2005,12,12,True,False,False,True,6,0.25,A,1,Remote Small Fires
38.44492,-120.53188,7,24,2011,9,9,True,False,True,False,3,0.1,A,0,High-Risk Large Fires
37.69998,-112.88411,6,30,1990,9,10,True,False,False,True,1,0.1,A,1,High-Risk Large Fires
32.5848,-116.8347,5,6,1996,1,1,True,False,True,False,1,0.1,A,3,High-Risk Large Fires
33.00556,-107.8675,5,28,2010,12,12,False,True,True,False,6,3.4,B,2,High-Risk Large Fires
40.25,-123.31667,4,3,1999,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
34.31643,-110.89288,7,1,2006,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
41.50194,-120.54611,8,31,2008,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
37.43389,-120.675,6,23,2010,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
33.98306,-117.04194,9,16,1998,9,9,True,False,True,False,0,0.2,A,0,High-Risk Large Fires
32.98674,-108.1806,5,15,1997,12,12,True,False,True,False,6,1.0,B,0,High-Risk Large Fires
43.49652,-121.33363,7,23,2006,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
38.37127,-120.81225,6,18,2015,9,9,True,False,True,False,12,0.8,B,4,Urban Wildfires
47.03298,-114.27141,4,3,2021,9,10,True,False,True,False,3,1.0,B,0,Remote Small Fires
39.74889,-121.53194,7,31,1995,9,9,True,False,True,False,4,0.5,B,0,Remote Small Fires
39.75329,-111.83907,7,13,1989,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
36.77909,-119.54682,6,13,2011,9,9,True,False,True,False,4,1.0,B,0,High-Risk Large Fires
40.19806,-111.42278,9,11,2016,12,12,True,False,False,True,12,0.1,A,1,Urban Wildfires
33.08394,-108.0902,7,22,2022,12,12,True,False,False,True,9,0.1,A,1,High-Risk Large Fires
36.0937,-106.70552,5,25,1989,12,12,False,True,True,False,0,98.0,C,2,High-Risk Large Fires
34.15003,-112.02071,7,30,1995,12,12,True,False,True,False,6,7000.0,G,0,High-Risk Large Fires
43.9419,-103.4133,6,15,2013,12,12,True,False,True,False,12,0.1,A,4,Urban Wildfires
60.14167,-149.40833,5,3,1997,10,10,True,False,True,False,3,0.5,B,0,Remote Small Fires
41.57833,-121.63389,8,14,1996,12,12,True,False,True,False,6,0.3,B,0,Remote Small Fires
39.73361,-120.43417,9,17,1992,12,12,True,False,True,False,6,0.5,B,0,Remote Small Fires
35.63333,-93.86667,3,6,2019,12,12,True,False,True,False,8,6.0,B,4,Frequent Small Fires
38.41167,-119.235,7,30,1991,12,12,True,False,True,False,6,1.0,B,0,High-Risk Large Fires
38.13094,-120.52005,10,6,2012,9,9,True,False,True,False,0,0.05,A,0,High-Risk Large Fires
34.39833,-117.68306,8,1,2015,12,12,True,False,True,False,6,1.0,B,0,High-Risk Large Fires
45.3646,-114.10879,7,21,1989,12,12,True,False,True,False,6,1.0,B,0,Remote Small Fires
34.062,-117.7676,10,30,2011,9,9,True,False,True,False,12,0.11,A,4,Urban Wildfires
40.32583,-122.96222,6,21,2008,12,12,True,False,True,False,6,12856.0,G,0,Remote Small Fires
44.55277,-119.23939,8,9,2006,12,12,True,False,False,True,6,0.75,B,1,Remote Small Fires
35.21897,-112.12611,8,14,2003,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
34.17648,-119.16928,11,2,2015,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
36.5736,-112.2599,12,16,2007,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
38.845,-122.56694,8,27,2004,9,9,True,False,True,False,4,1.0,B,0,High-Risk Large Fires
44.7625,-107.43944,8,14,2003,12,12,True,False,False,True,6,0.2,A,1,Remote Small Fires
39.19889,-121.54806,7,11,2001,9,9,True,False,True,False,3,30.0,C,0,High-Risk Large Fires
38.2,-120.325,6,22,1993,12,12,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
43.74767,-121.9269,7,2,2022,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
45.1871,-116.58654,8,29,2002,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
34.90108,-84.6939,10,27,2023,12,12,True,False,True,False,6,1.11,B,0,Frequent Small Fires
36.13111,-119.33111,7,7,2006,9,9,True,False,True,False,3,0.1,A,0,High-Risk Large Fires
33.70972,-108.8755,4,28,2008,12,12,True,False,True,False,0,0.3,B,0,High-Risk Large Fires
48.15972,-113.69889,8,9,2008,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
40.20806,-122.20806,7,17,1994,9,9,True,False,True,False,1,0.1,A,0,Remote Small Fires
46.01639,-117.59444,7,24,1998,12,12,True,False,False,True,6,0.2,A,1,Remote Small Fires
47.49096,-93.5097,5,10,2020,9,9,True,False,False,True,12,1.5,B,1,Frequent Small Fires
38.365,-122.33806,9,7,2007,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
32.73288,-105.78872,5,11,2001,12,12,True,False,True,False,6,2.0,B,0,High-Risk Large Fires
43.335,-103.61,8,31,1997,12,12,True,False,True,False,6,5.0,B,0,Remote Small Fires
35.34834,-111.44571,5,23,1990,12,12,True,False,True,False,1,2.0,B,0,High-Risk Large Fires
41.83278,-122.66556,6,6,2003,9,9,True,False,True,False,3,11.0,C,0,Remote Small Fires
34.7167,-115.1675,5,22,1997,1,1,True,False,True,False,4,0.3,B,3,High-Risk Large Fires
43.95095,-121.06363,7,16,2002,9,10,True,False,True,False,6,0.1,A,0,Remote Small Fires
40.35189,-111.02402,7,23,1999,12,12,True,False,True,False,6,1.0,B,0,Remote Small Fires
33.90707,-116.90617,6,4,2011,9,9,True,False,True,False,4,0.25,A,0,High-Risk Large Fires
